vpn_streaming,vpn_file_transfer,streaming,email,vpn_p2p,p2p,file_transfer,vpn_chat,voip,chat,vpn_voip,vpn_email
0.749531905,0.755020723,0.771062416,0.950873425,0.661864958,0.839687104,0.988099013,0.931252044,0.998,0.979508591,0.864916244,0.521015878
0.732062141,0.756651446,0.753021163,0.944626322,0.660321973,0.832175727,0.987795923,0.934526187,0.992301975,0.979444873,0.864975551,0.529375489
0.736743907,0.761594876,0.770932895,0.945317795,0.66034194,0.843065496,0.99302486,0.932883602,0.998,0.976398539,0.876385847,0.547166701
0.732695738,0.758194253,0.765532893,0.946661463,0.66064056,0.842602725,0.98800001,0.931078237,0.995151017,0.979380381,0.866668442,0.519722636
0.744443933,0.762282595,0.771094662,0.944586923,0.661430679,0.836032982,0.99302486,0.929668646,0.998,0.977895272,0.86982874,0.525896068
0.731552581,0.754533991,0.76530121,0.942501416,0.658758603,0.842366512,0.983000014,0.934467774,0.992252861,0.971989763,0.865005055,0.524790104
0.746120433,0.757677898,0.765571219,0.948048523,0.662042461,0.842602725,0.98277155,0.929668646,0.989477251,0.977913689,0.864766219,0.507285293
0.744634131,0.758171126,0.772051436,0.943853011,0.662487052,0.842485006,0.983000014,0.932978552,0.995134686,0.974767697,0.864945927,0.525578793
0.744539599,0.75736241,0.770082217,0.947366228,0.662897966,0.849452014,0.988049779,0.925993782,0.998,0.980985117,0.868107656,0.550857659
0.74935476,0.755890354,0.770048958,0.941134741,0.665249012,0.842602725,0.988049779,0.922679465,0.989452992,0.977895272,0.868082979,0.535756822
0.740192274,0.759399816,0.776552004,0.946661463,0.662583373,0.843179281,0.998,0.925993782,0.998,0.968982231,0.868278363,0.508530076
0.736743907,0.756843313,0.777793449,0.948078384,0.662605427,0.856301363,0.983074639,0.932915311,0.995142851,0.985468697,0.871532956,0.519409295
0.733919243,0.760566219,0.766793054,0.939773848,0.662984989,0.855943377,0.993000005,0.936180096,0.998,0.980957758,0.861626783,0.477409776
0.74323533,0.753122195,0.765571219,0.942444553,0.66269388,0.839306648,0.993000005,0.930937033,0.992301975,0.98094399,0.861626783,0.533738668
0.745474199,0.761888727,0.772051436,0.946736982,0.662101291,0.842602725,0.98800001,0.937939208,0.995142851,0.976521385,0.866506675,0.521676298
0.742855946,0.765136465,0.753912491,0.948070934,0.661402605,0.852459068,0.99302486,0.931217533,0.998,0.977858317,0.86982874,0.519856568
0.734424273,0.763580188,0.769814354,0.943170598,0.663021944,0.839306648,0.98789898,0.931113225,0.995142851,0.980957758,0.861556211,0.541195806
0.744632463,0.759886905,0.76682983,0.941811492,0.66354265,0.845270331,0.992974852,0.929631572,0.992301975,0.980888557,0.864916244,0.547043736
0.733821134,0.754712745,0.778762859,0.948782613,0.661980234,0.822241778,0.998,0.937774103,0.995134686,0.973418605,0.859944084,0.523418005
0.728637377,0.758652314,0.765837055,0.945965698,0.66405978,0.846132572,0.992974852,0.942955475,0.992301975,0.977950287,0.866614917,0.538151677
0.748643021,0.760975823,0.768519622,0.953,0.663368545,0.842247183,0.978295539,0.93798564,0.989452992,0.979396593,0.859982052,0.566522594
0.729771833,0.75593923,0.776420158,0.948789527,0.662762485,0.819416876,0.988049779,0.913065117,0.998,0.97646023,0.863107839,0.556841488
0.760995308,0.757618353,0.76984809,0.943137875,0.663858138,0.848779137,0.983221684,0.926210325,0.998,0.977895272,0.866560975,0.527036961
0.744632463,0.760779425,0.770015699,0.944577088,0.663982413,0.835893686,0.998,0.934467774,0.992285703,0.982424569,0.856518248,0.547545011
0.728166381,0.752075001,0.764420551,0.943821719,0.659779272,0.820928211,0.98800001,0.939501267,0.998,0.982436132,0.866452077,0.518973585
0.752632062,0.76188086,0.774143916,0.946669927,0.665273867,0.846443887,0.998,0.939666014,0.998,0.977931988,0.86989359,0.510385509
0.746485988,0.754600271,0.771894199,0.945280304,0.66170033,0.845814819,0.983148489,0.938008707,0.989477251,0.98397429,0.86473594,0.519563551
0.750017563,0.758180901,0.773289603,0.944596818,0.665381811,0.852876658,0.99294952,0.932723146,0.995118175,0.973443639,0.860019842,0.493215974
0.752344171,0.756527766,0.775598329,0.949493279,0.666604183,0.839812274,0.992974852,0.936284941,0.989501391,0.987,0.871418932,0.500132974
0.722014467,0.756459519,0.765417439,0.94383215,0.664146088,0.829869444,0.983000014,0.934555274,0.998,0.973317575,0.869763294,0.554454859
0.743884782,0.760023221,0.767757577,0.947405806,0.664885126,0.833515937,0.998,0.929519754,0.992301975,0.983937335,0.863206366,0.547166701
0.750105421,0.761300549,0.764734548,0.944567134,0.66266682,0.846237059,0.987949763,0.936310928,0.995134686,0.983965111,0.873090962,0.509772952
0.743386666,0.757973596,0.775351983,0.949467471,0.664284072,0.852627809,0.998,0.932819706,0.995142851,0.979476821,0.868230024,0.483173724
0.733614008,0.754278585,0.768800479,0.947382083,0.665120147,0.836308773,0.983148489,0.926210325,0.995142851,0.976501059,0.86473594,0.488127823
0.744539599,0.753984913,0.767613453,0.94739001,0.665051184,0.831710393,0.982848499,0.929519754,0.998,0.977931988,0.858255842,0.515350397
0.751004378,0.76355575,0.770900351,0.945289662,0.66431614,0.8489747,0.973609779,0.931286495,0.992252861,0.977876854,0.869872072,0.467984851
0.739216248,0.759549483,0.765761536,0.945252051,0.66420158,0.83307826,0.98800001,0.934584242,0.992285703,0.976377857,0.856430271,0.520610507
0.757564823,0.760179922,0.772268695,0.948144903,0.663981936,0.836580808,0.983074639,0.934526187,0.995142851,0.983937335,0.871418932,0.553511734
0.741528789,0.754260883,0.770900351,0.94739001,0.66467031,0.816038485,0.982848499,0.926080864,0.995142851,0.974929166,0.868082979,0.545825417
0.744817595,0.757239446,0.767721695,0.945261469,0.663761161,0.832480664,0.978198026,0.924609583,0.998,0.982447636,0.85986785,0.528737123
0.731909255,0.754906997,0.76998232,0.946686795,0.664522849,0.859548266,0.992974852,0.93461315,0.995142851,0.982447636,0.85986785,0.51422226
0.742855946,0.75467734,0.772113901,0.946703544,0.661958418,0.82565474,0.992974852,0.936388355,0.989452992,0.969045412,0.868082979,0.529539044
0.75728325,0.757542595,0.780935985,0.946736982,0.666757546,0.849638398,0.968149279,0.926080864,0.995142851,0.982493412,0.864945927,0.538411673
0.763053695,0.75847207,0.766756219,0.949518969,0.666457019,0.846546288,0.99294952,0.929557186,0.998,0.983937335,0.869697192,0.528138395
0.730624954,0.76065962,0.768554968,0.940434446,0.668131969,0.835893686,0.993000005,0.934408944,0.989477251,0.980916333,0.866533855,0.527862485
0.758269767,0.753166362,0.773289603,0.944636157,0.663454435,0.862814183,0.983074639,0.932755452,0.992285703,0.976439726,0.86473594,0.484592016
0.749800304,0.762524232,0.766570848,0.941811492,0.66479244,0.843065496,0.998,0.936232668,0.998,0.982412946,0.871476212,0.531302329
0.730941574,0.755770728,0.774026972,0.948796442,0.665133319,0.853120501,0.98789898,0.932819706,0.995151017,0.98094399,0.869785228,0.47783881
0.751615266,0.75410907,0.775462073,0.945336452,0.665474317,0.849545534,0.978099499,0.937939208,0.998,0.982482028,0.869807044,0.520488735
0.75211517,0.757550284,0.770834964,0.948733738,0.662319622,0.859726007,0.988099013,0.929668646,0.992285703,0.983899903,0.866614917,0.500272627
0.750596503,0.763374671,0.773079616,0.941846778,0.666139744,0.845490391,0.998,0.926080864,0.992252861,0.971880567,0.866479436,0.538881
0.76225088,0.762660667,0.779722553,0.946695139,0.667595051,0.839178081,0.99294952,0.938008707,0.995142851,0.97942884,0.863400498,0.526746388
0.757401148,0.755552873,0.773289603,0.946644595,0.666559062,0.836580808,0.987949763,0.936180096,0.992269311,0.976501059,0.863074759,0.547411795
0.742420951,0.754055902,0.771158856,0.948026052,0.665888689,0.852543707,0.992974852,0.924518269,0.998,0.979476821,0.864916244,0.5492624
0.75074015,0.759286925,0.763102931,0.942444553,0.66442158,0.829711254,0.983074639,0.932755452,0.992318187,0.973418605,0.869630435,0.552062388
0.763385395,0.75360994,0.769881767,0.941764107,0.6640959,0.835893686,0.982924614,0.936284941,0.989428554,0.974883389,0.873123685,0.547523315
0.737188319,0.7630326,0.778643352,0.94598352,0.666997455,0.84602737,0.98784772,0.932978552,0.995142851,0.982412946,0.859713832,0.501563783
0.750684122,0.760239407,0.764499587,0.945992401,0.666826687,0.849452014,0.993000005,0.936258834,0.99223629,0.977968526,0.853692392,0.531578
0.754499535,0.752409324,0.773109835,0.948824098,0.666393421,0.835182602,0.98277155,0.939584177,0.989428554,0.979444873,0.865005055,0.528711434
0.741373161,0.760976478,0.768590313,0.943935862,0.666385196,0.829391654,0.99294952,0.92616735,0.992318187,0.976398539,0.873090962,0.509125109
0.745185951,0.756338879,0.769948882,0.948115459,0.665289424,0.852459068,0.998,0.926338535,0.995142851,0.974974644,0.866533855,0.542967494
0.756270746,0.757141277,0.767971498,0.943904927,0.667769275,0.832930381,0.99302486,0.932787638,0.983875726,0.982424569,0.868058184,0.506654735
0.757688085,0.75945197,0.770997804,0.947366228,0.667751394,0.852876658,0.992974852,0.931286495,0.992301975,0.982447636,0.868181327,0.50512075
0.745559196,0.75836508,0.768730742,0.947358241,0.66541823,0.852876658,0.98800001,0.936310928,0.998,0.977968526,0.863464394,0.531230684
0.750017563,0.751700148,0.771062416,0.943170598,0.666628323,0.832480664,0.98789898,0.929482203,0.995142851,0.97942884,0.858296672,0.497800465
0.752897719,0.756972,0.771126789,0.950889816,0.668427608,0.83993655,0.99292383,0.936206442,0.995134686,0.976439726,0.871457198,0.515846367
0.75621287,0.75630413,0.771158856,0.948085835,0.663778863,0.859548266,0.983148489,0.941264015,0.992318187,0.976501059,0.863303879,0.550496932
0.762820343,0.759002611,0.772207004,0.945299079,0.666460119,0.866396303,0.992974852,0.931182902,0.99512646,0.979476821,0.861766496,0.539630826
0.744449119,0.755483612,0.769881767,0.945965698,0.666366301,0.839434321,0.983000014,0.929631572,0.995134686,0.973468613,0.864705482,0.579074557
0.760204712,0.752650067,0.765609425,0.944616487,0.664247177,0.839812274,0.998,0.927862268,0.998,0.98545475,0.866479436,0.502856369
0.761157016,0.756767854,0.777594131,0.947382083,0.667018972,0.852543707,0.988049779,0.931320768,0.992269311,0.97646023,0.86166189,0.502517875
0.728613476,0.760894701,0.771094662,0.946669927,0.666553102,0.823515947,0.99294952,0.932851713,0.995134686,0.973493528,0.866341689,0.531025465
0.752028505,0.760039672,0.775489491,0.946703544,0.669506989,0.838787015,0.983074639,0.937915843,0.99512646,0.974974644,0.860095063,0.514375861
0.754668812,0.759534165,0.767900509,0.949499717,0.6676329,0.836171324,0.988049779,0.943,0.989452992,0.974951935,0.868181327,0.482495602
0.750244299,0.757593319,0.772268695,0.949480405,0.665496252,0.84271961,0.993000005,0.939625245,0.992301975,0.982482028,0.860019842,0.497096296
0.753058473,0.759583458,0.773408157,0.950862398,0.668230019,0.83956116,0.978198026,0.936336797,0.989452992,0.98245914,0.8650345,0.499729569
0.744078735,0.756527349,0.773109835,0.948789527,0.666986547,0.849730666,0.978000019,0.938008707,0.995134686,0.983965111,0.866560975,0.509449776
0.760059098,0.755581245,0.767864865,0.947397878,0.671258531,0.842006083,0.983074639,0.937915843,0.995151017,0.97646023,0.863271514,0.481525
0.733816008,0.753043338,0.765647572,0.94455724,0.67048075,0.839306648,0.98800001,0.927982312,0.983795438,0.980930161,0.86798332,0.553250308
0.755017857,0.755031094,0.777594131,0.946669927,0.668295763,0.839434321,0.993000005,0.931217533,0.998,0.982516122,0.857034305,0.436141487
0.747050683,0.755161151,0.768973571,0.946678331,0.669261895,0.840182598,0.993000005,0.939625245,0.989452992,0.977876854,0.861731747,0.506120499
0.757120291,0.755600974,0.781,0.948041072,0.672484479,0.852794285,0.978000019,0.937962454,0.989452992,0.978022885,0.863432506,0.481116946
0.755773822,0.764113113,0.774516803,0.942444553,0.669125162,0.836032982,0.983000014,0.928022009,0.992269311,0.979396593,0.871380427,0.492219205
0.754324357,0.759964034,0.772082728,0.947413673,0.673,0.849071498,0.983148489,0.934467774,0.995151017,0.98094399,0.871418932,0.451921578
0.741594354,0.755091831,0.774488491,0.947429409,0.671232722,0.862814183,0.983221684,0.933009964,0.995134686,0.973418605,0.866533855,0.532668109
0.747980932,0.765830025,0.775706273,0.947382083,0.670046769,0.829869444,0.993000005,0.934756022,0.99512646,0.985461724,0.863271514,0.500991102
0.757364492,0.759891197,0.77537964,0.945965698,0.671990536,0.859842475,0.99302486,0.939563554,0.989452992,0.977931988,0.861626783,0.533977445
0.761470596,0.754171893,0.770965379,0.948085835,0.670080207,0.849357898,0.998,0.933009964,0.998,0.983918679,0.869763294,0.539866741
0.757646481,0.763849601,0.765761536,0.948100677,0.670926354,0.843404467,0.98789898,0.931182902,0.992301975,0.980888557,0.866560975,0.516048248
0.760059098,0.755203947,0.761040193,0.947421541,0.669520817,0.84271961,0.988049779,0.932883602,0.989452992,0.970573795,0.868082979,0.545330162
0.750420729,0.755320832,0.773229939,0.945938876,0.667836509,0.846237059,0.988049779,0.939542871,0.992285703,0.98245914,0.868181327,0.553511734
0.76366953,0.753866896,0.773466986,0.946703544,0.671363256,0.853039737,0.998,0.932946962,0.998,0.98245914,0.86982874,0.507285293
0.743329743,0.758437857,0.770048958,0.95017915,0.669635556,0.852459068,0.983000014,0.927700263,0.992269311,0.976480675,0.868132332,0.515743013
0.747322539,0.756663605,0.773200017,0.946027865,0.667212389,0.836032982,0.98800001,0.931113225,0.989477251,0.980916333,0.868156829,0.555380221
0.746016602,0.761216864,0.773139995,0.944577088,0.671878181,0.87,0.998,0.938077551,0.99512646,0.980916333,0.863271514,0.492824133
0.757120291,0.760567412,0.77524088,0.946686795,0.670865379,0.846647973,0.993000005,0.941404324,0.995142851,0.983965111,0.868278363,0.529019232
0.748070816,0.757715031,0.76984809,0.944586923,0.669880531,0.856015976,0.983074639,0.937915843,0.992301975,0.977895272,0.869850436,0.508202131
0.741339962,0.754422173,0.768412989,0.939707687,0.670490048,0.829869444,0.998,0.934670609,0.99512646,0.977931988,0.868156829,0.511309083
0.746198396,0.754956946,0.766756219,0.946661463,0.667650721,0.843179281,0.983221684,0.94135217,0.998,0.982412946,0.861766496,0.538467641
0.767,0.748445138,0.775407177,0.94455724,0.671206794,0.839687104,0.992897962,0.936362606,0.998,0.976501059,0.868107656,0.497800465
0.754070918,0.759382471,0.767467958,0.943915238,0.666628263,0.84271961,0.983221684,0.932658177,0.981050823,0.982436132,0.863173643,0.525610085
0.748950461,0.750586077,0.778927964,0.943257144,0.669224225,0.856230731,0.992974852,0.936206442,0.989428554,0.982424569,0.871438065,0.535065527
0.760683576,0.762442454,0.770015699,0.948761752,0.668656907,0.842950995,0.998,0.936284941,0.989501391,0.98094399,0.861556211,0.535210903
0.7604448,0.75874792,0.767829221,0.944596818,0.670394621,0.830026562,0.973124359,0.939645689,0.995134686,0.977950287,0.868205705,0.544325705
0.757120291,0.767725631,0.776734096,0.948122849,0.671134792,0.839687104,0.99302486,0.929668646,0.998,0.974906277,0.869807044,0.546925719
0.752717654,0.757936105,0.776499432,0.948093226,0.669750116,0.835893686,0.993000005,0.939604741,0.99512646,0.985468697,0.866560975,0.583
0.751679997,0.751751885,0.769712669,0.94877564,0.667834363,0.86654001,0.98800001,0.931182902,0.995134686,0.985447717,0.858255842,0.513651426
0.761315385,0.755985662,0.77103017,0.949493279,0.671197079,0.845921452,0.983148489,0.932883602,0.992285703,0.979412746,0.86982874,0.535868581
0.751941601,0.756238922,0.767936033,0.943170598,0.670333288,0.846546288,0.98800001,0.939666014,0.989428554,0.980930161,0.86473594,0.490604754
0.738400618,0.756003961,0.775544029,0.950161209,0.671583257,0.863008435,0.987949763,0.926210325,0.989428554,0.976439726,0.86982874,0.520019944
0.744264285,0.750967428,0.774230939,0.950196972,0.671530626,0.849452014,0.983074639,0.924564045,0.992301975,0.98087461,0.869850436,0.532868977
0.744353394,0.755982801,0.778857511,0.94598352,0.670725725,0.846237059,0.992974852,0.93472765,0.995134686,0.985503149,0.863303879,0.556383665
0.750117759,0.753388151,0.764060599,0.941134741,0.670192442,0.856015976,0.983000014,0.922971528,0.998,0.971825492,0.866506675,0.557179327
0.756656925,0.75861822,0.76893906,0.943246355,0.670734547,0.859667177,0.988049779,0.941404324,0.995142851,0.97942884,0.868156829,0.537442024
0.750858943,0.759627625,0.766645235,0.946711948,0.671188615,0.85978442,0.998,0.927982312,0.998,0.986986112,0.866533855,0.532125528
