voip,file_transfer,chat,email,vpn_chat,vpn_voip,p2p,streaming,vpn_file_transfer,vpn_streaming,vpn_p2p,vpn_email
0.989034687,0.989559728,0.991359279,0.982252591,0.985784019,0.98392709,0.984055292,0.981674644,0.984164716,0.982841437,0.972247243,0.969664752
0.990852155,0.990045907,0.990958273,0.982258803,0.983533548,0.987898574,0.987077736,0.984275415,0.985553231,0.980500096,0.973654249,0.970889001
0.991216346,0.991356702,0.988357684,0.985165013,0.985945778,0.986617412,0.985472258,0.98528034,0.986976563,0.978844877,0.972691235,0.971788202
0.990209427,0.988397967,0.988438882,0.984716625,0.984930285,0.987919885,0.984781916,0.98451845,0.984916078,0.98149281,0.972732773,0.967430378
0.9922644,0.988525653,0.989635972,0.977901224,0.985346317,0.98815773,0.986057275,0.983178039,0.984620559,0.982689048,0.972299701,0.96894532
0.988652437,0.990205264,0.989792901,0.985041976,0.982273665,0.986066504,0.986778206,0.984597941,0.988257877,0.983915594,0.972161328,0.97179457
0.991438027,0.990605457,0.991928625,0.983246954,0.987039518,0.985992661,0.987387056,0.983826863,0.985965527,0.976383982,0.974598756,0.970940021
0.992985457,0.989472226,0.990781828,0.982520593,0.983564882,0.985983594,0.986311239,0.984421755,0.985995611,0.97774616,0.972701286,0.972903015
0.991359084,0.990435095,0.990175691,0.982337757,0.981461587,0.987419771,0.987081521,0.984369309,0.986462899,0.980072424,0.973851297,0.971482797
0.991116681,0.990936284,0.990958052,0.980305005,0.983323699,0.986455774,0.989019233,0.987090276,0.9875684,0.984220703,0.972634714,0.971912613
0.993008113,0.989814419,0.989680769,0.98528775,0.985618152,0.985568852,0.985879403,0.987703645,0.985685452,0.979668021,0.975208384,0.971814298
0.993116183,0.988784909,0.991577257,0.983816365,0.987995811,0.988614468,0.987577385,0.982370636,0.98674273,0.982492242,0.975634583,0.970862494
0.99268496,0.99154193,0.990841343,0.980777453,0.983836409,0.986438308,0.990359557,0.987553715,0.985701849,0.982210324,0.976211623,0.970390445
0.990471176,0.993369166,0.993744871,0.983385526,0.983069027,0.986163824,0.98308404,0.982271,0.985965401,0.98257778,0.97372294,0.973129583
0.992749063,0.989160164,0.992191225,0.985624888,0.984739888,0.989148168,0.985829449,0.987705569,0.985542727,0.985078124,0.973557608,0.970790498
0.990493305,0.990425386,0.991417369,0.984549073,0.986688184,0.986601985,0.989577818,0.984874627,0.987715159,0.980327654,0.973031668,0.969028917
0.992322793,0.989331874,0.990805131,0.985069967,0.985230187,0.987816423,0.990101584,0.984405073,0.989262283,0.980622967,0.974934036,0.969653992
0.991505533,0.989664613,0.991635039,0.984227795,0.984413879,0.986548745,0.988267417,0.986162386,0.988613726,0.984631015,0.972657201,0.970375343
0.991166001,0.991455085,0.990727669,0.985587817,0.986470812,0.987775912,0.986928455,0.985748613,0.98594546,0.982869926,0.971160511,0.969544914
0.990160285,0.993706583,0.991124162,0.982532154,0.985043023,0.987426897,0.988424722,0.988320839,0.983519357,0.983236003,0.973790919,0.968966949
0.990052886,0.992373627,0.992000198,0.985383164,0.986327522,0.986849595,0.987126253,0.987400566,0.987447552,0.982189858,0.975493371,0.971624721
0.993354946,0.990208814,0.98980838,0.982972136,0.982162393,0.98624454,0.985424981,0.988543464,0.987564356,0.983300113,0.975191892,0.971804309
0.994026983,0.991687413,0.989566842,0.986410084,0.987032702,0.986809995,0.987554457,0.984705773,0.985938283,0.982681275,0.974199815,0.970465192
0.991904037,0.990138029,0.98992306,0.982224999,0.984123087,0.986871911,0.988708435,0.988780037,0.986084926,0.983331188,0.974200624,0.969924619
0.9940005,0.989337745,0.992217968,0.984127426,0.986520155,0.989054616,0.98688993,0.990900553,0.987397621,0.981966567,0.973053711,0.970477337
0.991523105,0.990014979,0.990254451,0.984779319,0.982876806,0.984431229,0.989360422,0.986744685,0.988445122,0.981935132,0.972850721,0.970078672
0.994138152,0.990297166,0.990089855,0.984165556,0.985393433,0.988449659,0.988123067,0.986577092,0.987084485,0.98508653,0.975226133,0.972993398
0.992619255,0.99053891,0.991636462,0.980882209,0.98561999,0.984841119,0.988601179,0.986114839,0.986755106,0.983823935,0.972627649,0.973978309
0.99340056,0.991448849,0.98856633,0.988244398,0.984671905,0.990526823,0.986160327,0.986939166,0.987171186,0.985044688,0.973039531,0.972109145
0.992652098,0.990441131,0.991715781,0.985128168,0.983168319,0.990039763,0.986636591,0.985922923,0.986702777,0.98233081,0.975221573,0.968377821
0.993163021,0.991588012,0.99176407,0.987119628,0.985259639,0.98670137,0.990317957,0.991281568,0.986170347,0.983218622,0.972163202,0.96955879
0.991715573,0.990128378,0.99303802,0.985272845,0.987525587,0.985244281,0.986109636,0.987122091,0.985576235,0.983373647,0.9743835,0.972456331
0.991703952,0.992284762,0.990285352,0.983931354,0.988292101,0.988725263,0.987350722,0.986957847,0.989242419,0.98336672,0.97790962,0.971281597
0.993365655,0.989084936,0.992403486,0.988291052,0.983046748,0.989143337,0.986036389,0.986838667,0.98813646,0.986402022,0.976376379,0.973411768
0.990939879,0.992787273,0.990475938,0.984060249,0.986722004,0.986978201,0.988002816,0.988762273,0.991045353,0.986708726,0.971702825,0.971116719
0.99278052,0.991875006,0.992537965,0.985531087,0.984015655,0.98825253,0.988381036,0.98353221,0.987186493,0.98295743,0.969744425,0.96888393
0.991174673,0.990969647,0.991764695,0.985103006,0.987181646,0.989723484,0.987216688,0.987139202,0.987242139,0.983316154,0.973962127,0.96813541
0.994057689,0.992308071,0.988991243,0.985858792,0.983615459,0.987618195,0.989890553,0.989330168,0.988529234,0.985708018,0.97393355,0.972913944
0.992653897,0.991559016,0.990505219,0.987577484,0.984825814,0.990173985,0.986499473,0.987835907,0.989821524,0.986184405,0.973782771,0.972009561
0.989646519,0.991187147,0.992009909,0.986337931,0.98508282,0.988614368,0.988348151,0.983454446,0.988441576,0.984134426,0.971912573,0.969788567
0.992117407,0.990846679,0.991416967,0.986922061,0.988185469,0.991390006,0.988847957,0.986352986,0.987513273,0.981111064,0.972807801,0.96921964
0.991222973,0.991089763,0.989668484,0.987741831,0.987559677,0.985701546,0.989430469,0.989482743,0.988701579,0.981967403,0.975796491,0.971011866
0.99288199,0.991322984,0.993612631,0.985889911,0.987709263,0.990074125,0.987554961,0.986979255,0.985600253,0.985628707,0.974686819,0.971094326
0.993100109,0.992796027,0.991185806,0.988136706,0.988861749,0.988191504,0.990187274,0.986439856,0.989828833,0.984234769,0.975091795,0.97306564
0.992076,0.993718273,0.990752329,0.988795008,0.988022729,0.986253905,0.990086282,0.986869327,0.987770651,0.983677961,0.975303626,0.97247763
0.993486898,0.992018286,0.990224593,0.987524287,0.987838452,0.988224173,0.990166927,0.98486918,0.990126142,0.987505554,0.972804349,0.972851168
0.992145273,0.990911294,0.992344369,0.987951094,0.986840318,0.98849985,0.990339691,0.988640433,0.987798908,0.98524804,0.973910623,0.969664649
0.992221055,0.990471199,0.991077962,0.986777054,0.988913486,0.990559816,0.990743113,0.986860459,0.98823241,0.98451591,0.975120921,0.974119854
0.992147505,0.991004459,0.991807263,0.986349775,0.988131883,0.989662826,0.989179105,0.987959283,0.9887924,0.98289723,0.975582852,0.972504604
0.992262105,0.993332798,0.992621408,0.987450623,0.989319792,0.989466772,0.989994636,0.985880754,0.985852452,0.985542292,0.975173556,0.969811842
0.993896826,0.9923048,0.991376169,0.986115111,0.985581793,0.987396066,0.98897586,0.987588297,0.987409067,0.982704755,0.974818016,0.96843014
0.994096902,0.992164387,0.993162936,0.987092456,0.986944653,0.989161363,0.989166868,0.986702556,0.986989681,0.985719734,0.975900679,0.971496762
0.992889266,0.991183232,0.993871624,0.988251172,0.988667404,0.987216241,0.98899428,0.988380038,0.987214385,0.983060638,0.974360824,0.97145549
0.992872679,0.993261977,0.991607252,0.988736187,0.988875302,0.990341188,0.989340742,0.988675883,0.9883431,0.985671713,0.973719678,0.970019562
0.992968899,0.989289955,0.991013575,0.989696239,0.987310604,0.990567788,0.992091875,0.988251706,0.986906354,0.984930717,0.976126603,0.973182653
0.992846789,0.989909018,0.993915161,0.985712822,0.986720396,0.989995832,0.988204324,0.989945943,0.987728752,0.987845244,0.975538247,0.972608978
0.993652574,0.992299081,0.992485786,0.987373373,0.988771743,0.988710399,0.988462676,0.9898705,0.987355821,0.983741838,0.977307408,0.972662843
0.991934167,0.991388945,0.993986975,0.986144285,0.986677654,0.987984558,0.99108004,0.98754401,0.988093697,0.987725735,0.974033109,0.970152294
0.991663621,0.992724369,0.991629995,0.986939229,0.986584792,0.988981632,0.989567203,0.988227791,0.987827351,0.98488462,0.976320156,0.969875866
0.99375561,0.992558349,0.991781138,0.98674705,0.9856379,0.990663381,0.991638149,0.986797346,0.987999252,0.989098148,0.97610741,0.970541395
0.993189109,0.99349352,0.990811049,0.9856076,0.990600435,0.988378008,0.989202666,0.988394926,0.990237802,0.986808303,0.973604466,0.97131128
0.992361726,0.991926002,0.99274865,0.988164019,0.9887424,0.986699312,0.98969233,0.989759529,0.988030343,0.987799622,0.974171128,0.969501025
0.992314927,0.992282103,0.991437342,0.986331658,0.991203807,0.989854045,0.98874396,0.987233448,0.989348139,0.987651403,0.976151625,0.969977639
0.993425187,0.993359244,0.992200582,0.987161948,0.986728717,0.987648878,0.988746182,0.989738214,0.988039215,0.985329821,0.974429694,0.968994045
0.994417304,0.991797104,0.99242493,0.989230632,0.98508213,0.991592625,0.990352315,0.988004481,0.990673795,0.989019606,0.975203654,0.971550286
0.993891662,0.991926836,0.990535249,0.988389808,0.990477991,0.990629635,0.989789855,0.988515764,0.989768946,0.986041138,0.972257217,0.969718592
0.990064392,0.993094594,0.990709856,0.986944539,0.990368869,0.98952215,0.990278943,0.989320988,0.987050663,0.983228492,0.977047613,0.967036588
0.991737689,0.991548444,0.992018558,0.989324648,0.988896102,0.988724252,0.992413092,0.989352448,0.990785733,0.987727628,0.975505342,0.972356772
0.992727898,0.991622014,0.992629241,0.989591081,0.986596592,0.991233423,0.988426772,0.987963142,0.989003029,0.987124183,0.977418023,0.974880901
0.99161027,0.991636705,0.994227497,0.990829864,0.989795224,0.992111188,0.987627382,0.991442916,0.990666921,0.985930646,0.977057457,0.974119596
0.994894062,0.993323941,0.993794383,0.988351664,0.990823038,0.99096171,0.990898672,0.986269071,0.989507517,0.987934649,0.975211068,0.970232013
0.993270425,0.99103768,0.993065006,0.986551225,0.989369768,0.989677497,0.993651141,0.990484298,0.992026783,0.988939117,0.974981976,0.970520489
0.991800783,0.992188854,0.992148789,0.988167433,0.989495616,0.989678813,0.992692931,0.989996205,0.989895992,0.987438839,0.974796664,0.972996176
0.993314047,0.993051231,0.992334847,0.986519563,0.990357358,0.989631286,0.988111647,0.989697564,0.987311507,0.986111147,0.97507789,0.972410348
0.991724745,0.993542101,0.992390649,0.987295242,0.986088197,0.989611887,0.991094187,0.989811466,0.989490573,0.984362588,0.975885015,0.968339916
0.992640464,0.991787552,0.993267707,0.991769178,0.987224973,0.990117767,0.991020245,0.988609883,0.990608533,0.984421448,0.976104749,0.969400791
0.99399373,0.990992523,0.993632216,0.989144782,0.99173209,0.987940941,0.991763981,0.989060108,0.988159206,0.987936469,0.976100218,0.969331731
0.992970933,0.990775393,0.990717953,0.986116368,0.988066421,0.98696899,0.991140432,0.989584114,0.98796785,0.986558109,0.973018651,0.975475706
0.992365904,0.993685861,0.992522954,0.987853761,0.990044858,0.991668308,0.989330801,0.990815817,0.989327761,0.989300457,0.972760251,0.971564108
0.993543016,0.992846255,0.990499491,0.988845972,0.987515046,0.988718119,0.989063832,0.990478017,0.98970756,0.986146466,0.976623785,0.971122168
0.993316379,0.991717884,0.991894429,0.986489377,0.989071452,0.989800201,0.990730271,0.98638887,0.989192384,0.987865505,0.977432193,0.96980048
0.994342709,0.991536876,0.994631059,0.987682623,0.991135957,0.991162767,0.991740078,0.988259909,0.988382098,0.98700711,0.975811878,0.970759214
0.993515608,0.990538367,0.992455879,0.985960104,0.985923197,0.99218292,0.991068132,0.991276511,0.992135093,0.987287131,0.976379467,0.971374199
0.992802028,0.992384247,0.9920931,0.990169483,0.987780516,0.988419903,0.990201653,0.992310339,0.989925623,0.987285965,0.976515051,0.97407763
0.995582735,0.992995937,0.990803826,0.990155948,0.992110301,0.989716654,0.989960523,0.988680975,0.990980638,0.987874293,0.976349948,0.971097354
0.993205578,0.994748509,0.993085086,0.987066745,0.989839589,0.993021492,0.990898057,0.989398,0.990460861,0.989570051,0.974840568,0.972694979
0.991765866,0.993885583,0.99172603,0.98727504,0.989809497,0.992293431,0.992079332,0.989394191,0.991040395,0.989592748,0.975655441,0.971662212
0.993309048,0.993121602,0.993254917,0.991482422,0.988516321,0.990023761,0.991533467,0.987492991,0.990917569,0.988275676,0.97692686,0.970877289
0.995463499,0.993658453,0.994969754,0.989609286,0.988687408,0.990775885,0.989597993,0.992192948,0.989413114,0.985787956,0.97645119,0.969994797
0.995072339,0.994449653,0.99388707,0.989096496,0.990472759,0.990719569,0.989522334,0.992238554,0.992160756,0.987736973,0.975839151,0.970507279
0.992379671,0.994729092,0.993668816,0.987662077,0.990108975,0.991408381,0.990440519,0.988076153,0.990258507,0.989094374,0.975012955,0.972100923
0.995345304,0.993166733,0.991660449,0.99029702,0.989953894,0.990246957,0.990724964,0.990949216,0.988465139,0.990251126,0.975899665,0.971445664
0.992413641,0.993756184,0.993318502,0.990799044,0.988928338,0.992004481,0.990369435,0.991744829,0.989254036,0.984265657,0.979409652,0.969339144
0.994195703,0.992366251,0.993828176,0.990690319,0.989126156,0.991443079,0.989054573,0.992692162,0.990004031,0.989644208,0.978765584,0.970067664
0.993874681,0.991134611,0.994491584,0.988453476,0.988838613,0.99065949,0.991101939,0.989554045,0.988846602,0.986967088,0.978299991,0.972184046
0.992354851,0.992128513,0.993716759,0.991025841,0.989411439,0.992250504,0.992356392,0.989540792,0.991108853,0.988053555,0.976457457,0.974863736
0.994865411,0.992966844,0.991921408,0.988828373,0.989152259,0.988364829,0.990738466,0.989803494,0.990873523,0.98992697,0.976302446,0.973207767
0.994387996,0.992356243,0.993257061,0.989150332,0.989677785,0.992108256,0.992062882,0.993141328,0.991635764,0.988832417,0.977538012,0.973252833
0.993911421,0.992405963,0.991558612,0.988409426,0.988734881,0.991708475,0.992608105,0.991930498,0.990229349,0.988668997,0.978203539,0.971519569
0.993265811,0.992941035,0.990999821,0.990564564,0.990199122,0.991041148,0.989048359,0.989947382,0.992381287,0.989662366,0.974771383,0.971703178
0.994563877,0.992255917,0.993592376,0.98857363,0.990877689,0.990737317,0.992520626,0.991055935,0.991376043,0.98947596,0.973433062,0.971722914
0.99409053,0.992234134,0.993788585,0.989843887,0.990193915,0.991263494,0.989259471,0.991935249,0.990579385,0.989553997,0.975367658,0.972131114
0.993722863,0.99355588,0.994325045,0.988007764,0.988700653,0.992422401,0.990773715,0.991031428,0.991425318,0.987868745,0.977046898,0.971516747
0.995265753,0.993963405,0.991494588,0.989917026,0.988040126,0.988781653,0.992083849,0.989864881,0.991503401,0.99169591,0.977435339,0.969304972
0.994071943,0.992897548,0.992937752,0.987290781,0.990565794,0.993569947,0.991622337,0.989346353,0.99156235,0.988821921,0.973530999,0.969562343
0.992935731,0.991579371,0.993663093,0.989759611,0.990538492,0.990053009,0.992834336,0.990195351,0.990682295,0.986336765,0.975501266,0.970370506
0.993075681,0.993869687,0.994820896,0.990530512,0.992562715,0.990669496,0.990422608,0.990663574,0.988270778,0.986074065,0.978446474,0.967901843
0.994716639,0.991991413,0.994194276,0.987910335,0.98976487,0.990634542,0.992543918,0.991341991,0.993157244,0.988809499,0.97681327,0.969456796
0.994377672,0.992644663,0.993475352,0.989485014,0.991002319,0.991098428,0.991034699,0.988939804,0.991620844,0.990067031,0.976466182,0.971762024
0.995578432,0.992243836,0.992923024,0.987835834,0.99129127,0.990943249,0.992020541,0.990245144,0.990556305,0.989576113,0.977353826,0.970442008
0.99518603,0.992755883,0.992659309,0.987081571,0.989583984,0.991666334,0.992933551,0.990154683,0.991665045,0.987551242,0.97477555,0.972913869
0.994501408,0.993789667,0.993565107,0.989490028,0.991560899,0.991707162,0.991501589,0.992157174,0.98964081,0.987534661,0.976505969,0.971862381
0.99430788,0.990970884,0.995309215,0.991376851,0.990845848,0.994296567,0.991495048,0.992131189,0.989772998,0.989631421,0.974783514,0.970014609
0.99507588,0.993124874,0.993350107,0.986203915,0.989531097,0.990902942,0.990524273,0.991865404,0.991740567,0.988785281,0.977346643,0.970287382
0.99547533,0.993623532,0.992939665,0.990012827,0.992203536,0.991901589,0.991068237,0.991925284,0.991254969,0.990384085,0.97316888,0.973206763
0.995830014,0.9934939,0.992983208,0.990904289,0.991774842,0.992333999,0.989887257,0.990785099,0.991377726,0.988390077,0.973546066,0.97436377
0.99379586,0.994399009,0.995821803,0.9920612,0.990759973,0.991885613,0.993042946,0.990292054,0.990467463,0.989910839,0.974629589,0.972758982
0.994635227,0.99216661,0.992782904,0.991422833,0.988542018,0.994147342,0.991990773,0.991113088,0.988774847,0.989937931,0.973995006,0.971813853
0.994216477,0.995734766,0.99486905,0.989343714,0.988151815,0.992368599,0.991948653,0.992930054,0.990794918,0.99342571,0.974607438,0.972106319
0.991989859,0.992286177,0.991887987,0.990264351,0.990310574,0.992135002,0.991455544,0.990296597,0.990418146,0.989597786,0.974761371,0.974579581
0.994895193,0.991871495,0.994578664,0.991439697,0.990179626,0.98915451,0.991429259,0.991760448,0.99232876,0.989326361,0.977240611,0.970975435
0.994185212,0.99156692,0.991525236,0.988878926,0.988982972,0.991463725,0.991956165,0.990213984,0.989754702,0.987666601,0.975254023,0.971913031
0.994881762,0.992522557,0.994514786,0.990665721,0.989490252,0.992313786,0.993429797,0.991293759,0.990843669,0.987971653,0.976713207,0.973027161
0.995472857,0.992861663,0.995358302,0.988004893,0.989056233,0.989709914,0.99319476,0.99191644,0.989467177,0.989667469,0.974728942,0.972945674
0.992172524,0.99163483,0.993015244,0.99094583,0.991040803,0.992182221,0.989738179,0.992190102,0.993170166,0.990051618,0.976448307,0.972232863
0.99365959,0.992078493,0.993052514,0.993051578,0.992744645,0.993692148,0.990950779,0.990994366,0.991093852,0.988765282,0.977525191,0.971855438
0.994300528,0.993427409,0.993451515,0.989567248,0.991449178,0.990048826,0.991689078,0.992124783,0.991600256,0.989519299,0.975905747,0.969664904
0.995512107,0.992721409,0.992190731,0.989862525,0.991240994,0.991514943,0.990792183,0.993398967,0.990741113,0.990403028,0.974657074,0.970456156
0.995311114,0.995272481,0.994634481,0.990716848,0.990368115,0.992372447,0.991535273,0.991352777,0.989438506,0.988103399,0.977409035,0.972382347
0.994858843,0.994432316,0.993700535,0.99037864,0.992141771,0.991891601,0.991691758,0.989250589,0.990782009,0.991950096,0.975610392,0.970737494
0.993519645,0.990919332,0.994449494,0.990732922,0.990784625,0.995198806,0.991424083,0.992975377,0.990056196,0.991232116,0.976756389,0.971910957
0.99299413,0.992309454,0.994445458,0.992591547,0.988927918,0.991414026,0.991793471,0.992767453,0.991936167,0.988872497,0.975573571,0.97298084
0.994610393,0.994505909,0.992684863,0.991112611,0.99005886,0.992917086,0.991414802,0.989373524,0.992961153,0.989708181,0.976361866,0.971992793
0.995330356,0.99387346,0.993472527,0.992809401,0.990035,0.99144971,0.991945053,0.991211216,0.991514883,0.990284905,0.977427904,0.971090709
0.993682334,0.994545805,0.994113837,0.992378452,0.989572038,0.992470359,0.994051688,0.98926045,0.992111536,0.991711731,0.977324581,0.969473072
0.993513192,0.993296735,0.993853055,0.992444703,0.993413113,0.991244142,0.989800789,0.992864025,0.993076787,0.990133205,0.978030892,0.973187798
0.993907445,0.994399416,0.994317984,0.991077904,0.993693724,0.992111681,0.994531564,0.991217333,0.99454849,0.990441638,0.977633308,0.969717694
0.995323165,0.993265265,0.994404361,0.991415239,0.9924175,0.9915093,0.994205707,0.991367366,0.99107334,0.9913055,0.977902703,0.971586832
0.993098556,0.992155755,0.994360424,0.990376411,0.992108153,0.991017459,0.992315365,0.992029648,0.990337966,0.990683639,0.975742359,0.969364138
0.993499989,0.993645515,0.995360464,0.992190927,0.991945526,0.992638666,0.991155139,0.989640493,0.992002006,0.989569017,0.97694722,0.971087673
0.994990805,0.994169878,0.99545228,0.99083024,0.992860547,0.992971366,0.992590249,0.990634373,0.991287796,0.989836377,0.978367166,0.969714569
0.994539515,0.995258664,0.995984091,0.990141936,0.992334757,0.992666034,0.990806121,0.993862341,0.994136508,0.988856526,0.97505469,0.971833666
0.993472057,0.995947387,0.995782527,0.992842971,0.993551475,0.991662962,0.992177358,0.993411716,0.991620274,0.990117896,0.975866128,0.974056749
0.995264383,0.993812282,0.994101116,0.992167381,0.991740336,0.991992266,0.991726754,0.989898826,0.992824421,0.99089956,0.976522459,0.97297647
0.993829922,0.994960888,0.99410254,0.991324839,0.992329249,0.992240755,0.994296753,0.991059736,0.993635086,0.993086567,0.975586815,0.971349824
0.994859836,0.993826914,0.994524849,0.990584004,0.991112943,0.991132969,0.991684415,0.990858688,0.99412075,0.991972793,0.975299163,0.970730099
0.995283005,0.993398327,0.995481655,0.990837161,0.993730133,0.992109754,0.990312555,0.992876566,0.991002177,0.988792253,0.976104085,0.972942987
0.995042422,0.993240322,0.995935678,0.991557758,0.992257238,0.992715647,0.994617366,0.993147528,0.990826163,0.98849892,0.9775271,0.975338869
0.99198644,0.994036577,0.993326356,0.992237904,0.992849149,0.994237948,0.990967517,0.989906313,0.991055541,0.990307433,0.977748224,0.970290742
0.99424384,0.993930912,0.994670734,0.990917088,0.989884507,0.992018554,0.99266263,0.993113299,0.990969406,0.989220868,0.97652868,0.97113957
0.995888754,0.994069631,0.993664133,0.989028393,0.991405957,0.99133431,0.993517212,0.992617562,0.992414847,0.989087842,0.975430197,0.97204051
0.994942822,0.993647001,0.994685123,0.990875832,0.990452803,0.990817165,0.99284648,0.990640498,0.994027323,0.992014496,0.974667025,0.969856065
0.995719374,0.994907648,0.992384474,0.992728686,0.992509106,0.992823145,0.993149049,0.990444987,0.993061275,0.988231957,0.975848775,0.970273696
0.994703596,0.995254799,0.992803651,0.987180606,0.991746811,0.991982017,0.991466529,0.989918931,0.993310073,0.992040162,0.976512316,0.972038103
0.996430589,0.992707217,0.996308896,0.992156442,0.991073717,0.993538879,0.993780412,0.988561588,0.98839642,0.991568562,0.977458739,0.973275421
0.994790669,0.993817415,0.99287909,0.994556843,0.990879004,0.99298603,0.991442873,0.990854065,0.993235221,0.993806366,0.978112166,0.972150675
0.995656832,0.995136729,0.991597004,0.990504266,0.992310409,0.991152173,0.993741598,0.991882507,0.991821042,0.989497854,0.978714618,0.968690508
0.993525922,0.992558975,0.99359972,0.992798483,0.991818628,0.992244247,0.991478775,0.991413635,0.993068355,0.98938993,0.975357414,0.972951074
0.993933071,0.994362351,0.992674238,0.992356429,0.990257855,0.991287256,0.993408906,0.991132605,0.989011106,0.991236789,0.974104395,0.972282629
0.993523482,0.994312772,0.99425757,0.993562326,0.992238926,0.992205248,0.990314071,0.993388433,0.99129344,0.989675017,0.977965755,0.970076003
0.993645266,0.995096524,0.992839825,0.990558463,0.991875186,0.989904163,0.992731601,0.992215114,0.991968093,0.99337945,0.976846627,0.970721766
0.994333703,0.993516989,0.994121691,0.991057257,0.992130509,0.992518792,0.993241289,0.99429123,0.991480421,0.991494838,0.977593035,0.97249264
0.994784896,0.993769769,0.993923607,0.988597782,0.992537083,0.992395277,0.991376455,0.992117061,0.991440938,0.991771628,0.978212462,0.971827962
0.994520235,0.994240864,0.992703405,0.992370875,0.994258011,0.989988938,0.992819986,0.990335121,0.992103053,0.992170345,0.975596007,0.973931519
0.992892133,0.992989999,0.994658034,0.99232931,0.993901159,0.992153974,0.992664073,0.990943962,0.992527387,0.990911998,0.976776802,0.975156229
0.992869942,0.994840032,0.994017909,0.992168263,0.991313608,0.991913157,0.993779612,0.992956434,0.993063255,0.989462436,0.977281376,0.973114491
0.99437875,0.994232234,0.993694195,0.990261447,0.993958989,0.993410687,0.993673948,0.992536084,0.993831326,0.991686101,0.977001441,0.972031156
0.994757723,0.992972184,0.994326091,0.992196706,0.993193543,0.992920611,0.990843206,0.993173547,0.99354275,0.993192499,0.976910318,0.970834325
0.995737987,0.994870464,0.995342203,0.992162813,0.994352989,0.991178503,0.992357031,0.991749351,0.993447379,0.99438242,0.975991578,0.970896156
0.994923156,0.99551111,0.99506733,0.992121531,0.992118889,0.991971261,0.995281288,0.990921927,0.992252783,0.990222326,0.976849659,0.970958007
0.994930544,0.993334405,0.99536234,0.991534897,0.991775488,0.992832243,0.994173675,0.994142695,0.992030934,0.991456152,0.977091643,0.970947188
0.99544236,0.993339885,0.995601465,0.993318078,0.99289072,0.992877987,0.991392303,0.990960308,0.993197405,0.990216162,0.976428761,0.970615594
0.994265844,0.993438664,0.9950308,0.992319232,0.991767766,0.991690417,0.993213702,0.991050687,0.993126924,0.991097593,0.976787256,0.970408879
0.99451186,0.994858441,0.995521719,0.992998775,0.992742815,0.99171907,0.994277677,0.994656989,0.989568578,0.991550687,0.975547914,0.974090203
0.996278289,0.993764072,0.996289517,0.992626058,0.993646301,0.992104638,0.992008715,0.993069803,0.991420655,0.990140195,0.977081127,0.973912586
0.996468817,0.994342388,0.996346608,0.992602744,0.991327515,0.992911541,0.993081928,0.992905603,0.991245854,0.989306569,0.977424149,0.973135022
0.994056065,0.992986273,0.993303943,0.991387018,0.990166893,0.991061391,0.994421153,0.993111373,0.9955547,0.991391633,0.976651369,0.972135159
0.994994022,0.992551715,0.994344926,0.992512602,0.993926242,0.994892088,0.995113031,0.993408226,0.994438309,0.992254545,0.977941287,0.971528681
0.995506245,0.995037047,0.994930271,0.990982469,0.990794768,0.993305567,0.99271585,0.990385918,0.993779955,0.993881262,0.977319703,0.971751181
0.99411208,0.993696655,0.994042003,0.993131341,0.992135583,0.991638002,0.992242657,0.990276376,0.994738871,0.99021292,0.977234451,0.969363919
0.993356041,0.993546469,0.99509246,0.992479611,0.990334584,0.993249067,0.994430852,0.992628846,0.991390856,0.991478977,0.977470786,0.969563921
0.995567547,0.992293679,0.995897021,0.99290773,0.991133795,0.993194965,0.99250111,0.994763543,0.994315455,0.992655958,0.976416182,0.972395703
0.995846745,0.992980569,0.99420154,0.993611213,0.993324617,0.992348613,0.992025709,0.993703251,0.992825858,0.991900753,0.978366277,0.973713745
0.995321977,0.993020312,0.994651788,0.990644689,0.990857785,0.993045474,0.993847058,0.991539103,0.993372318,0.989947678,0.976513215,0.971796654
0.996301965,0.993715954,0.995099037,0.993936006,0.992296689,0.991601953,0.993904283,0.994192944,0.992600139,0.994292688,0.974583049,0.969151091
0.996542663,0.994798007,0.993048741,0.994717121,0.991986103,0.993858617,0.993938122,0.992225236,0.991206841,0.991645603,0.978455369,0.971090799
0.994468095,0.993275923,0.993009701,0.993839205,0.993905799,0.99502931,0.992184079,0.992166558,0.993351445,0.990934092,0.977879943,0.970726932
0.995729203,0.99331673,0.993162267,0.992797715,0.993983706,0.993288764,0.993559184,0.994196787,0.991795198,0.991463239,0.976112927,0.969253223
0.994991669,0.995085473,0.995966357,0.995129154,0.992850127,0.994849044,0.993700498,0.993242475,0.994561113,0.991882597,0.975719584,0.970251884
0.996552755,0.994235266,0.994717837,0.990464843,0.991520462,0.991614397,0.992856057,0.991890326,0.990681509,0.992177394,0.975931258,0.971541204
0.995693989,0.9930019,0.993756366,0.990533425,0.992391629,0.992260525,0.993533889,0.991018885,0.990358741,0.992849288,0.976567294,0.972003254
0.993553111,0.993342143,0.995671509,0.993407916,0.99126831,0.993193952,0.990816185,0.991898536,0.992757848,0.990659027,0.978105146,0.972721672
0.995051457,0.993609427,0.994847351,0.992985261,0.993044943,0.990982107,0.994511462,0.99164408,0.99416997,0.991537873,0.979847703,0.974061364
